"[1.00000000e+00 3.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.52363434e-01 3.54209384e-01 8.27660489e-01 1.50900249e-01
 0.00000000e+00 8.63388711e-01 0.00000000e+00 2.32523713e-02
 3.00000000e+00 5.00000000e+00 2.90000000e+01 7.00000000e+00
 3.20000000e+01 8.00000000e+00 2.80000000e+01 1.50000000e+01
 3.40000000e+01 1.30000000e+01 2.00000000e+01 4.00000000e+00
 0.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.60000000e+01 3.00000000e+01
 0.00000000e+00 0.00000000e+00 2.10000000e+01 0.00000000e+00
 1.10000000e+01 0.00000000e+00 3.10000000e+01 1.70000000e+01
 2.40000000e+01 1.00000000e+01 1.00000000e+00 3.60000000e+01
 0.00000000e+00 2.50000000e+01 3.30000000e+01 0.00000000e+00
 0.00000000e+00]";"[1.00000000e+00 3.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.52363434e-01 3.54209384e-01 8.27660489e-01 1.50900249e-01
 0.00000000e+00 8.63388711e-01 0.00000000e+00 2.32523713e-02
 1.90000000e+01 1.50000000e+01 1.10000000e+01 8.00000000e+00
 3.30000000e+01 3.00000000e+00 2.40000000e+01 4.00000000e+00
 2.20000000e+01 2.00000000e+01 2.10000000e+01 1.30000000e+01
 0.00000000e+00 2.60000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+01
 2.50000000e+01 0.00000000e+00 9.00000000e+00 0.00000000e+00
 6.00000000e+00 1.60000000e+01 2.00000000e+00 3.20000000e+01
 3.40000000e+01 1.00000000e+00 5.00000000e+00 2.80000000e+01
 0.00000000e+00 0.00000000e+00 3.10000000e+01 1.20000000e+01
 0.00000000e+00]";"[1.00000000e+00 3.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.52363434e-01 3.54209384e-01 8.27660489e-01 1.50900249e-01
 0.00000000e+00 8.63388711e-01 0.00000000e+00 2.32523713e-02
 1.80000000e+01 1.50000000e+01 3.20000000e+01 1.40000000e+01
 1.00000000e+00 7.00000000e+00 2.00000000e+01 1.00000000e+01
 5.00000000e+00 6.00000000e+00 4.00000000e+00 2.60000000e+01
 0.00000000e+00 3.50000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 0.00000000e+00
 1.90000000e+01 3.30000000e+01 2.80000000e+01 2.90000000e+01
 2.40000000e+01 2.70000000e+01 3.60000000e+01 1.30000000e+01
 3.00000000e+01 0.00000000e+00 0.00000000e+00 2.50000000e+01
 2.00000000e+00]";"[1.00000000e+00 3.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.52363434e-01 3.54209384e-01 8.27660489e-01 1.50900249e-01
 0.00000000e+00 8.63388711e-01 0.00000000e+00 2.32523713e-02
 4.00000000e+00 3.00000000e+00 2.00000000e+00 3.70000000e+01
 2.30000000e+01 2.90000000e+01 2.00000000e+01 1.00000000e+01
 3.20000000e+01 1.00000000e+00 8.00000000e+00 2.80000000e+01
 2.10000000e+01 5.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.10000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.30000000e+01 0.00000000e+00 1.80000000e+01 3.60000000e+01
 1.20000000e+01 2.50000000e+01 2.40000000e+01 0.00000000e+00
 0.00000000e+00 9.00000000e+00 1.60000000e+01 2.60000000e+01
 0.00000000e+00]";"[1.00000000e+00 3.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.52363434e-01 3.54209384e-01 8.27660489e-01 1.50900249e-01
 0.00000000e+00 8.63388711e-01 0.00000000e+00 2.32523713e-02
 2.00000000e+01 3.30000000e+01 2.50000000e+01 3.10000000e+01
 1.20000000e+01 1.30000000e+01 9.00000000e+00 7.00000000e+00
 2.60000000e+01 6.00000000e+00 2.30000000e+01 2.20000000e+01
 3.70000000e+01 3.20000000e+01 1.40000000e+01 4.00000000e+00
 3.00000000e+00 2.80000000e+01 8.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.90000000e+01 0.00000000e+00
 0.00000000e+00 2.40000000e+01 2.90000000e+01 2.00000000e+00
 1.00000000e+01 1.00000000e+00 3.40000000e+01 5.00000000e+00
 3.50000000e+01 0.00000000e+00 0.00000000e+00 3.00000000e+01
 1.50000000e+01]";"[1.00000000e+00 3.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.52363434e-01 3.54209384e-01 8.27660489e-01 1.50900249e-01
 0.00000000e+00 8.63388711e-01 0.00000000e+00 2.32523713e-02
 1.00000000e+00 5.00000000e+00 6.00000000e+00 2.90000000e+01
 2.00000000e+01 2.10000000e+01 3.50000000e+01 1.90000000e+01
 3.70000000e+01 1.50000000e+01 1.30000000e+01 3.00000000e+01
 1.10000000e+01 3.60000000e+01 2.30000000e+01 9.00000000e+00
 3.00000000e+00 0.00000000e+00 0.00000000e+00 2.80000000e+01
 2.60000000e+01 1.00000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.00000000e+00 4.00000000e+00 3.30000000e+01
 1.40000000e+01 2.70000000e+01 2.00000000e+00 3.20000000e+01
 2.40000000e+01 0.00000000e+00 3.10000000e+01 2.20000000e+01
 2.50000000e+01]"
"[ 3.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.15090025  0.27915862  0.
  0.94716172  0.75347489  0.86338871  0.67355725 11.         12.
 35.          0.          0.          0.          0.          0.
  0.          0.          0.          7.         32.         14.
 27.          2.         34.         23.         19.         29.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          3.        ]";"[ 3.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.15090025  0.27915862  0.
  0.94716172  0.75347489  0.86338871  0.67355725  5.          3.
  1.          0.          0.          0.          0.          0.
  0.          0.          0.          8.         33.         36.
 29.          2.         13.         14.          6.         11.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.        ]";"[ 3.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.15090025  0.27915862  0.
  0.94716172  0.75347489  0.86338871  0.67355725 36.         17.
 25.          0.          0.          0.          0.          0.
  0.          0.          0.         14.          0.         16.
  4.         19.         21.          8.          1.         32.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         18.        ]";"[ 3.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.15090025  0.27915862  0.
  0.94716172  0.75347489  0.86338871  0.67355725 24.         33.
 15.          0.          0.          0.          0.          0.
  0.          0.          0.         37.         23.          6.
 27.          5.         14.         12.         30.          2.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         13.          0.          0.
  0.          0.          0.         19.          0.        ]";"[ 3.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.15090025  0.27915862  0.
  0.94716172  0.75347489  0.86338871  0.67355725 34.         22.
 26.          0.          0.          0.          0.          0.
  0.          0.         31.         12.         29.         35.
 25.         27.          3.         13.          9.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.        ]";"[ 3.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.15090025  0.27915862  0.
  0.94716172  0.75347489  0.86338871  0.67355725  2.         25.
 27.          0.          0.          0.          0.          0.
  0.          0.         29.          4.          0.          6.
 20.          7.         35.         15.         17.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         16.          0.          0.          0.        ]"
"[ 1.          4.          0.          3.          1.          1.
  1.          1.          0.86338871  0.67355725  0.19813455  0.67355725
  0.65793175  0.54980556  0.38827277  0.82766049  3.          6.
  5.          0.         11.          1.         36.         13.
 25.         17.          0.          0.          0.         24.
 35.         10.         29.         33.          8.         28.
 15.          2.         30.         12.         23.         21.
 14.          4.          9.         27.          7.         34.
 37.         20.         18.         22.         32.        ]";"[ 1.          4.          0.          3.          1.          1.
  1.          1.          0.86338871  0.67355725  0.19813455  0.67355725
  0.65793175  0.54980556  0.38827277  0.82766049 19.          9.
 15.          0.          5.         28.         10.         31.
 12.          8.         20.          0.          0.          0.
  4.         13.         23.         16.          3.         24.
 17.          2.         27.         11.         21.         30.
 14.         34.          1.         22.         26.          6.
 32.         37.         36.         29.         18.        ]";"[ 1.          4.          0.          3.          1.          1.
  1.          1.          0.86338871  0.67355725  0.19813455  0.67355725
  0.65793175  0.54980556  0.38827277  0.82766049 18.          5.
 15.          0.         36.         13.         30.          4.
 25.         20.          0.          0.          0.         26.
 28.          7.          6.         33.         10.         27.
 31.         12.         37.         14.          2.         17.
  3.         23.         35.         32.         34.         29.
  8.          9.         21.         11.         24.        ]";"[ 1.          4.          0.          3.          1.          1.
  1.          1.          0.86338871  0.67355725  0.19813455  0.67355725
  0.65793175  0.54980556  0.38827277  0.82766049  4.          2.
  3.          0.         25.         32.          1.          9.
 13.         24.         26.          0.          0.          0.
 33.         15.          5.         16.         29.          8.
 17.          7.         12.         22.         35.         21.
 36.         31.         37.         20.         11.         30.
 10.         19.         18.         14.         28.        ]";"[ 1.          4.          0.          3.          1.          1.
  1.          1.          0.86338871  0.67355725  0.19813455  0.67355725
  0.65793175  0.54980556  0.38827277  0.82766049 20.         16.
 33.          0.         34.          5.         35.         30.
 13.         12.         37.          0.          0.          0.
 19.          2.          1.          9.          6.         21.
 22.         31.         15.         11.         17.         28.
 25.         14.          4.         24.         26.         32.
  8.         18.         36.         29.         27.        ]";"[ 1.          4.          0.          3.          1.          1.
  1.          1.          0.86338871  0.67355725  0.19813455  0.67355725
  0.65793175  0.54980556  0.38827277  0.82766049  1.         10.
  5.          0.          2.         24.         21.          4.
 31.         32.         25.          0.          0.          0.
 20.         17.         18.         19.         29.         22.
 37.          3.         33.         27.         15.         26.
 35.          9.         36.         23.         14.          8.
 11.          7.          6.         12.         30.        ]"
"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.          0.35420938  0.59412889
  0.95676682  0.35420938  0.25581707  0.59412889 29.          7.
 32.         11.          0.          0.          0.         30.
  0.          0.          0.          0.          0.          0.
  0.          0.         12.         35.         14.         27.
  2.         34.         23.         19.         13.         37.
 28.         22.          1.         36.          3.         21.
 17.         33.         15.         16.         10.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.          0.35420938  0.59412889
  0.95676682  0.35420938  0.25581707  0.59412889 11.          8.
 33.          6.          0.          0.          0.         12.
  0.          0.          0.          0.          0.          0.
  0.          0.          5.          3.          1.         36.
 29.          2.         13.         14.         16.         28.
 37.         17.         27.         31.         20.          4.
 25.         23.         26.         30.         34.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.          0.35420938  0.59412889
  0.95676682  0.35420938  0.25581707  0.59412889 32.         14.
  1.         19.          0.          0.          0.         37.
  0.          0.          0.          0.          0.          0.
  0.          0.         36.         17.         25.         16.
  4.         21.          8.         31.         12.          5.
 26.         13.         27.         30.         18.          7.
 10.         34.         24.          3.          6.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.          0.35420938  0.59412889
  0.95676682  0.35420938  0.25581707  0.59412889  2.         37.
 23.         13.          0.          0.          0.          8.
  0.          0.         19.          0.          0.          0.
  0.          0.         24.         33.         15.          6.
 27.          5.         14.         12.         31.         10.
 30.         36.         16.         25.         17.          7.
 20.          4.         22.         32.         28.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.          0.35420938  0.59412889
  0.95676682  0.35420938  0.25581707  0.59412889 25.         31.
 12.         29.          0.          0.          0.         14.
  0.          0.          0.          0.          0.          0.
  0.          0.         34.         22.         26.         35.
 27.          3.         13.          9.         11.         28.
 33.         21.         20.         19.          4.          5.
  2.         15.         17.          6.          0.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.          0.35420938  0.59412889
  0.95676682  0.35420938  0.25581707  0.59412889  6.         29.
 20.          4.          0.          0.          0.         10.
  0.          0.         16.          0.          0.          0.
  0.          0.          2.         25.         27.          7.
 35.         15.         17.         19.         28.         24.
 12.         32.          3.         36.          1.         33.
 11.         22.         23.         14.          8.        ]"
"[ 4.          4.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.15090025  0.
  0.15090025  0.66406675  0.22611164  0.67355725 13.          3.
  5.          9.          6.         22.         14.         23.
 18.         27.         29.          7.         32.          8.
 28.         15.         34.         20.          4.          0.
  2.          0.          0.          0.          0.         16.
 30.         11.          1.         36.         17.          0.
  0.          0.         24.         35.         12.        ]";"[ 4.          4.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.15090025  0.
  0.15090025  0.66406675  0.22611164  0.67355725 10.         19.
 15.         23.         34.         36.         20.         22.
 30.         33.         11.          8.          3.         24.
  4.         21.         13.          0.         26.          0.
  0.          0.          0.          0.          5.         28.
  0.          0.          0.          1.         29.          2.
 14.          6.         37.         17.          0.        ]";"[ 4.          4.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.15090025  0.
  0.15090025  0.66406675  0.22611164  0.67355725  4.         18.
 15.          9.          8.         23.         31.          6.
 22.         26.         32.         14.          1.          7.
 20.         10.          5.          0.         35.          0.
  0.          0.          0.          0.          0.         36.
 13.         30.          0.          0.          0.         28.
 17.         25.         16.         19.         21.        ]";"[ 4.          4.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.15090025  0.
  0.15090025  0.66406675  0.22611164  0.67355725  1.          4.
  3.          5.         18.         24.         22.         19.
 31.         32.          2.         37.         23.         29.
 20.         10.          8.         28.         21.          0.
  0.          0.          0.         11.          0.         25.
 26.          0.          0.          0.         33.         15.
  6.         27.         14.         12.         30.        ]";"[ 4.          4.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.15090025  0.
  0.15090025  0.66406675  0.22611164  0.67355725  5.         20.
 33.         16.         26.         29.         12.         22.
  4.         24.         25.         31.         13.          9.
  7.          6.         23.         37.         32.         14.
  3.         28.          8.          0.         34.          0.
  0.          0.         19.          2.         35.         27.
  0.          0.          0.          0.         30.        ]";"[ 4.          4.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.15090025  0.
  0.15090025  0.66406675  0.22611164  0.67355725 21.          1.
  5.         34.         16.         13.         23.         32.
  9.          7.          6.         29.         20.         35.
 19.         37.         15.         30.         11.         36.
  3.          0.          0.         28.          2.         24.
 25.          0.          0.          0.         17.         27.
 12.          0.          0.          0.          0.        ]"
"[ 1.          4.          3.          4.          1.          1.
  1.          1.          0.86338871  0.67355725  0.65793175  0.86338871
  0.82766049  0.93297087  0.19813455  0.75347489 29.          7.
  0.          0.         11.          1.         36.         13.
 25.         33.          8.         28.         15.         24.
 21.         14.          4.          9.         18.         22.
 32.         19.         16.         23.         27.         10.
 34.          6.         37.         35.          5.         20.
  3.          2.         17.         26.         12.        ]";"[ 1.          4.          3.          4.          1.          1.
  1.          1.          0.86338871  0.67355725  0.65793175  0.86338871
  0.82766049  0.93297087  0.19813455  0.75347489 11.          8.
  0.          0.          5.         28.         10.         31.
 12.         16.          3.         24.         21.         30.
 14.         34.         36.         29.         18.          7.
 25.         15.          1.         22.         26.          6.
  9.         32.          4.         13.         37.         17.
  2.         27.         23.         35.         19.        ]";"[ 1.          4.          3.          4.          1.          1.
  1.          1.          0.86338871  0.67355725  0.65793175  0.86338871
  0.82766049  0.93297087  0.19813455  0.75347489 32.         14.
  0.          0.         36.         13.         30.          4.
 25.         33.          7.         20.         10.         35.
 15.         17.          3.         23.         21.         11.
 24.         22.          1.         18.         34.         29.
  5.          8.         28.          9.         26.          2.
 27.         31.         12.         37.          6.        ]";"[ 1.          4.          3.          4.          1.          1.
  1.          1.          0.86338871  0.67355725  0.65793175  0.86338871
  0.82766049  0.93297087  0.19813455  0.75347489  2.         37.
  0.          0.         24.         25.         32.          1.
  9.         13.         16.         26.         29.         35.
 31.         33.         18.         14.         28.          6.
 34.         20.         11.         30.         15.          3.
  4.         10.         19.         21.          8.         17.
  7.         12.         22.         23.          5.        ]";"[ 1.          4.          3.          4.          1.          1.
  1.          1.          0.86338871  0.67355725  0.65793175  0.86338871
  0.82766049  0.93297087  0.19813455  0.75347489 25.         31.
  0.          0.         34.         12.          5.         35.
 30.         13.          9.         24.         26.         14.
 36.         29.         27.          3.          7.         37.
 32.         16.         33.          8.         18.          1.
 19.         11.         17.         28.          6.         21.
 22.          2.         15.         10.          4.        ]";"[ 1.          4.          3.          4.          1.          1.
  1.          1.          0.86338871  0.67355725  0.65793175  0.86338871
  0.82766049  0.93297087  0.19813455  0.75347489  6.         29.
  0.          0.          2.         32.         24.         21.
  4.         31.         22.         10.         11.          5.
 30.         19.         34.         16.         18.         28.
  7.         25.         15.          1.         20.         17.
 26.         35.          9.         37.          3.         33.
 27.         23.         14.         12.         36.        ]"
"[ 4.          3.          4.          4.          1.          1.
  1.          1.          0.95676682  0.75076905  0.82766049  0.
  0.86338871  0.          0.25581707  0.12954089 13.          3.
  5.          9.         12.         35.         14.         27.
  2.         34.         23.         19.         28.         29.
  7.          0.          0.          0.          0.         16.
 30.          1.          0.         32.         11.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         37.        ]";"[ 4.          3.          4.          4.          1.          1.
  1.          1.          0.95676682  0.75076905  0.82766049  0.
  0.86338871  0.          0.25581707  0.12954089 10.         19.
 15.         23.          3.          1.         29.          2.
 13.         14.          6.         37.         17.         11.
  8.          0.          0.          0.          0.          0.
  7.          0.          0.         33.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          5.         36.        ]";"[ 4.          3.          4.          4.          1.          1.
  1.          1.          0.95676682  0.75076905  0.82766049  0.
  0.86338871  0.          0.25581707  0.12954089  4.         18.
 15.          9.         17.         25.         16.         19.
 21.          1.         31.         26.         32.         14.
  0.          0.          0.          0.          0.          0.
 13.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         36.          8.         12.        ]";"[ 4.          3.          4.          4.          1.          1.
  1.          1.          0.95676682  0.75076905  0.82766049  0.
  0.86338871  0.          0.25581707  0.12954089  1.          4.
  3.          5.         15.          6.         27.         14.
 12.         30.         36.         16.          2.         37.
  8.         28.         21.          0.          0.          0.
 25.          0.          0.         23.         13.          0.
  0.          0.          0.          0.         19.          0.
  0.          0.          0.          0.         24.        ]";"[ 4.          3.          4.          4.          1.          1.
  1.          1.          0.95676682  0.75076905  0.82766049  0.
  0.86338871  0.          0.25581707  0.12954089  5.         20.
 33.         16.         22.         35.         25.         27.
  3.         13.          9.         31.          0.          0.
  8.          0.          0.          0.         19.         32.
  2.          0.          0.         12.         29.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         34.        ]";"[ 4.          3.          4.          4.          1.          1.
  1.          1.          0.95676682  0.75076905  0.82766049  0.
  0.86338871  0.          0.25581707  0.12954089 21.          1.
  5.         34.         25.         27.          6.         20.
  7.         35.         15.         17.         19.         12.
 29.          0.          3.          0.          0.         28.
 26.         10.         32.          4.          0.          0.
  0.          0.          0.         16.          0.          0.
  0.          0.          0.          2.         24.        ]"
"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.66406675  0.67355725  0.65793175
  0.86338871  0.82766049  0.93297087  0.22611164 11.          1.
 36.         13.          0.          3.         25.         33.
  8.         28.          0.          0.         29.          7.
 16.         24.         10.          0.          0.          0.
  0.          0.         18.          4.         34.          0.
  0.         22.          9.          2.         17.         30.
 15.         12.          6.         31.         19.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.66406675  0.67355725  0.65793175
  0.86338871  0.82766049  0.93297087  0.22611164  5.          8.
 28.         10.          0.          0.         31.         12.
 16.          3.          0.          0.         11.          1.
 25.         22.          0.          0.          0.          0.
  0.         19.         20.          9.         18.          0.
  0.          7.         36.         35.          2.         27.
 23.         17.         30.         15.         33.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.66406675  0.67355725  0.65793175
  0.86338871  0.82766049  0.93297087  0.22611164 36.         13.
 30.          4.          0.          0.         25.         33.
  7.         20.          0.          0.         32.         14.
  2.         27.         34.         29.          0.          0.
  0.          0.          0.         18.          6.         11.
 17.          0.          0.         10.         22.         31.
 12.         37.         16.         35.         28.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.66406675  0.67355725  0.65793175
  0.86338871  0.82766049  0.93297087  0.22611164 24.         25.
 32.          1.          0.          0.          9.         13.
 16.         26.          0.          0.          2.         37.
  3.         12.          5.          0.          0.          0.
  0.          0.          4.         33.         36.         35.
  0.          0.         17.          7.         20.         21.
 22.         28.         18.         19.         23.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.66406675  0.67355725  0.65793175
  0.86338871  0.82766049  0.93297087  0.22611164 34.         12.
  5.         35.          0.          0.         30.         13.
  9.         24.          0.          0.         25.         31.
 10.         15.          2.         14.          0.          0.
  0.          0.          0.         20.         19.         18.
  1.          0.          0.         21.         16.         22.
  4.         11.         26.          7.         28.        ]";"[ 3.          3.          4.          4.          1.          1.
  1.          1.          0.86338871  0.66406675  0.67355725  0.65793175
  0.86338871  0.82766049  0.93297087  0.22611164  2.         32.
 24.         21.          0.         13.         29.          4.
 31.         22.          0.          0.          6.         27.
  8.         25.         23.          0.          0.          0.
  0.          0.          1.         19.         26.          7.
  0.          0.          3.         33.         10.         12.
 17.         14.         36.         15.         28.        ]"
"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.65182251  0.94716172  0.54980556  0.19813455
  0.19550285  0.94716172  0.93297087  0.45469356 11.          1.
 36.         17.         26.         29.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          7.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.65182251  0.94716172  0.54980556  0.19813455
  0.19550285  0.94716172  0.93297087  0.45469356  5.          8.
 28.         20.          7.         11.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 10.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.65182251  0.94716172  0.54980556  0.19813455
  0.19550285  0.94716172  0.93297087  0.45469356 36.         13.
 30.         20.          3.         32.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         14.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.65182251  0.94716172  0.54980556  0.19813455
  0.19550285  0.94716172  0.93297087  0.45469356 24.         25.
 32.         26.         19.          2.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         37.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.65182251  0.94716172  0.54980556  0.19813455
  0.19550285  0.94716172  0.93297087  0.45469356 34.         12.
  5.         37.          2.         25.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         31.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.65182251  0.94716172  0.54980556  0.19813455
  0.19550285  0.94716172  0.93297087  0.45469356  2.         32.
 24.         25.         33.          6.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         29.        ]"
"[ 1.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.94716172  0.93297087
  0.          0.15090025  0.38827277  0.67355725 29.          7.
  0.          0.          0.          0.          0.          0.
 27.         11.          0.         13.          3.         24.
 37.         17.         12.         35.         14.          2.
 34.         23.         19.         28.          5.          9.
  6.         22.         18.         36.         32.         31.
 10.         25.          1.         26.          8.        ]";"[ 1.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.94716172  0.93297087
  0.          0.15090025  0.38827277  0.67355725 11.          8.
  0.          0.          0.          0.          0.          0.
  0.          5.          0.          0.         10.         19.
 31.         18.          3.          1.         36.         29.
  2.         13.         14.          6.         15.         23.
 34.         20.         22.         30.         33.         27.
 32.         25.         28.         12.          7.        ]";"[ 1.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.94716172  0.93297087
  0.          0.15090025  0.38827277  0.67355725 32.         14.
  0.          0.          0.          0.          0.          0.
 19.         36.          0.         18.          6.         27.
 34.         15.         17.         25.         16.          4.
 21.          8.          1.         31.          9.         23.
 22.         26.         37.         35.         30.         28.
 13.          3.         10.          0.          0.        ]";"[ 1.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.94716172  0.93297087
  0.          0.15090025  0.38827277  0.67355725  2.         37.
  0.          0.          0.          0.          0.          0.
 19.         24.          0.          4.         28.          7.
 26.          9.         33.         15.          6.         27.
  5.         14.         12.         30.          3.         18.
 22.         31.          1.         32.         23.         11.
 25.         13.          0.          0.         20.        ]";"[ 1.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.94716172  0.93297087
  0.          0.15090025  0.38827277  0.67355725 25.         31.
  0.          0.          0.          0.          0.          0.
  0.         34.          0.          0.          5.         20.
 19.         16.         22.         26.         35.         27.
  3.         13.          9.         33.         29.         12.
  4.         24.         17.         14.          8.         28.
  1.         15.          2.         30.          0.        ]";"[ 1.          3.          4.          3.          1.          1.
  1.          1.          0.86338871  0.89120596  0.94716172  0.93297087
  0.          0.15090025  0.38827277  0.67355725  6.         29.
  0.          0.          0.          0.          0.          0.
  0.          2.          0.          0.         21.          1.
 16.         31.         25.         27.         20.          7.
 35.         15.         17.         19.          5.         34.
 13.         23.         32.          9.         11.         14.
  3.         12.          4.         33.         18.        ]"
